,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,artist
264,4329680.840000001,14298705.520000001,30978554.449999996,29958082.08,5978559.0,1285107.2299999997,5233588.82,2432076.85,27918687.240000002,7535867.700000001,WILLEM DE KOONING
265,400165.11,403380.47,,76717.97,27838.0,48013.19,476247.14,39100.92,404778.81999999995,221635.5,WILLIAM BAZIOTES
266,1590404.5899999999,1585785.7400000002,4563144.089999999,2095252.9100000001,2548012.14,857378.33,4384092.45,2173201.84,2216962.9500000007,4233498.779999999,ROBERT MOTHERWELL
267,2713285.72,2995859.66,1953434.8599999999,3360815.26,23335899.32,6917602.779999999,443579.38,420671.9099999999,8787961.28,2807209.16,CY TWOMBLY
268,488332.06,609539.46,157693.44,1384901.3800000001,1358494.3999999997,1755842.8199999998,871027.92,2256392.4099999997,3233170.8500000006,1481828.87,JOSEF ALBERS
269,216706.63,646481.25,1212891.21,11341756.96,1051998.02,3408799.1000000006,969301.14,3236746.6999999997,1494219.7200000002,1625240.0599999998,JOHN CHAMBERLAIN
270,,,,,,,,,,2606954.96,BARKLEY L. HENDRICKS
271,585998.47,907874.1699999999,1220365.5099999998,781954.9900000001,669643.09,701952.8,1938736.2,1705608.8499999999,1581833.04,457612.0999999999,ALEX KATZ
272,,,,,,,160908.9,,79890.56,104299.06,ELIZABETH CATLETT
273,3053811.96,1118084.8499999999,1773685.4200000002,3014731.96,4731624.84,970140.75,2846953.53,2483312.55,41809.39,1560313.9,ROBERT INDIANA
274,1369110.9100000001,346180.28,8060.54,84673.9,6959.5,,0.0,957298.24,,465695.29,HOWARD HODGKIN
275,307248.45,7319836.120000001,2832619.76,461160.23,2215626.41,419086.5300000001,4120995.609999999,2619087.0999999996,16705115.49,2434731.1299999994,DAVID HOCKNEY
276,233033.84,1121361.95,364629.45,139228.9,376926.52,0.0,360155.15,,,766598.08,NEIL JENNEY
277,1783228.3800000004,5462915.54,24389284.09,16583583.129999999,12252060.490000002,5458139.09,3595341.880000001,2696614.77,28394968.099999998,7436001.350000001,JEAN-MICHEL BASQUIAT
278,1908799.4499999997,456111.88000000006,2401600.7900000005,3745967.8599999994,2694022.4499999997,5558280.87,8057458.930000002,4702222.01,8299031.060000001,5984940.700000001,KEITH HARING
279,20876596.290000014,83130265.27000003,129367538.46000005,82569958.11,80530114.54999997,15427803.500000002,25288074.820000008,25310156.539999988,49863158.59000002,16737912.85,ANDY WARHOL
280,325653.66,1156963.1,30776.6,95613.31000000001,116223.65,473548.30000000005,212610.33000000002,537839.82,471620.58,1228121.42,CLAES OLDENBURG
281,,,,0.0,,,,,,428669.13,CLAUDIO BRAVO
282,,,,,,,,,,52149.53,KAZUYA SAKAI
283,,,,,,,,,,104299.06,JULIO LE PARC
284,2106982.13,864705.9199999999,1541174.95,0.0,670895.8,2420962.06,3138263.42,,2391390.6799999997,2344121.34,MORRIS LOUIS
285,,,34440.490000000005,,,,5399.63,145617.19,42608.3,143411.2,MARY CORSE
286,,,,49724.61,116362.84,,337476.70999999996,94381.52,39945.28,298556.05000000005,ANNE TRUITT
287,1651126.39,1787803.69,814700.6099999999,22376.64,940924.4,741460.7899999999,1509060.85,658782.98,1211673.45,156448.59,ROBERT MANGOLD
288,,,,,,,,,,97780.37,GERD LEUFERT
289,881788.18,821209.94,393061.17000000004,1232815.67,234674.34000000003,1486213.9000000001,1954665.11,5092287.33,1219396.2,2530555.89,KENNETH NOLAND
290,,,,,,49384.99,17548.78,,,1397346.6300000001,JESÚS RAFAEL SOTO
291,,,,,,,,,,453700.9,ALEJANDRO OTERO
292,,,,,,,,,1291564.01,516280.34,PARK SEO-BO
293,,67031.47,,,,653528.06,,256178.4,,1502427.9299999997,ENRICO CASTELLANI
294,,,,,,,,,,352009.32,SERGIO CAMARGO
295,,,,,,,,,,208598.12,GEGO
296,,,,,,,,337076.85,,143411.2,AGOSTINO BONALUMI
297,200676.27,,,,,,,,,260747.65,LUIS TOMASELLO
298,,,,,,,,,,52149.53,EDGAR NEGRET
299,1229260.92,617881.16,189349.38,71035.15,0.0,0.0,17548.79,17528.0,,92565.41,ALLAN D'ARCANGELO
300,7050.98,1653442.83,1785042.88,863219.2000000001,1119365.98,980292.0900000001,3235591.71,1302734.59,392129.49000000005,547570.06,JOHN BALDESSARI
301,6612520.739999999,4953982.86,6446745.959999999,2532901.08,3215010.62,1798162.4299999997,4132874.7800000003,1427318.21,14604526.44,4802450.120000001,RICHARD PRINCE
302,,,,,,,,,,0.0,EDWARD KIENHOLZ AND NANCY REDDIN KIENHOLZ
303,,,,,,,71545.05,14831.38,,0.0,LLYN FOULKES
304,514158.74,303578.07000000007,646748.28,554429.9500000001,412976.73,1496639.63,833297.49,130785.81999999999,53260.37,0.0,RICHARD ARTSCHWAGER
305,109243.89,44687.64,109916.43,56828.12,172595.6,20577.08,12149.16,357301.45,232348.38,106254.66,WILLIAM NELSON COPLEY
306,187614.51,,120321.85999999999,111951.4,,216196.52,,6741.54,292932.04,599719.58,KEN PRICE
307,683368.02,356309.48,661990.03,,116362.84,872468.2,473412.32999999996,761254.35,173096.21,756168.1799999999,JOHN MCCRACKEN
308,2450150.4299999992,350946.97000000003,3945853.4000000004,2186177.92,582370.96,1795693.1899999997,36670219.31,1655721.4799999997,735792.02,1057983.57,RICHARD DIEBENKORN
309,549188.02,,2827929.9899999998,2305659.039999999,766101.76,3620057.1,1981798.23,5597632.940000001,12276515.600000001,5310908.0200000005,ED RUSCHA
310,1166950.3499999999,724237.7499999999,982506.3600000001,807627.66,631644.22,935982.78,271736.25,889748.0399999998,94936.61,420064.45999999996,JIM DINE
311,0.0,483818.23,1124958.05,585329.68,9743.3,30865.62,35097.58,10786.46,,195560.73,JOHN WESLEY
312,,303280.15,,673981.55,,,264581.74,,,391121.47,DUANE HANSON
313,,,,,,,,,,65186.91,LOLÓ SOLDEVILLA
314,,,,,,,,,,0.0,SANDÚ DARIÉ
315,,,,,,,,,,208598.12,OSWALDO VIGAS
316,,,,,,,,,,54757.01,ARTHUR LUIZ PIZA
317,,,26379.94,,,,,,,31289.72,MARIA HELENA VIEIRA DA SILVA
318,1392934.4000000001,417382.60000000003,98192.01000000001,1595237.0199999998,719890.6799999999,209406.63,945339.7700000001,2005472.4000000001,1267064.25,469345.77,VICTOR VASARELY
319,,,687050.99,60379.880000000005,727546.13,616763.6799999999,0.0,,617154.5599999999,132981.3,NIKI DE SAINT-PHALLE
320,1831260.0499999998,1286884.98,3074875.58,1414594.06,2286613.3199999994,657231.94,975037.71,1866596.74,4111700.6799999997,821746.2100000001,HANS HOFMANN
321,,,,,,,,,,195560.73,GUNTHER GERZSO
322,225909.24,67031.47,552220.1599999999,2365186.5100000002,178998.34,117289.35,222734.63,198875.34000000003,0.0,359831.74,CARL ANDRE
323,1286584.28,181729.75,595600.52,996481.15,1734029.01,,1051847.41,1617699.2,653771.04,530621.47,YVES KLEIN
324,,,,,,,,,,143411.2,JENNIFER GUIDI
325,,,,,0.0,,,,384007.28,372869.13,LAURA OWENS
326,404321.13,61073.11,1082310.48,1419140.3199999998,4842698.470000001,2909324.77,307238.8,1639541.77,3588151.2299999995,3920080.1,MARK GROTJAHN
327,,,,,,,,,,134285.03,SHARA HUGHES
328,,,,,,,,,,130373.81999999999,MATT CONNORS
329,,,,,,54872.21,,962691.47,1630832.5699999998,2973305.38,JONAS WOOD
330,14842.92,87885.70000000001,,,91169.45,48013.19,37122.44,202246.11000000002,225025.06000000003,1654704.55,WOLFGANG TILLMANS
331,830016.06,114102.45,907763.19,790052.9900000001,1906067.8599999999,581919.8300000001,344226.24,2209875.8,6117486.260000001,6168611.340000001,GEORGE CONDO
332,,,,785932.9500000001,964865.07,3979607.29,2447111.1199999996,0.0,5622164.800000001,3042664.2699999996,MARK BRADFORD
333,,,,,229941.88,130321.51,840182.02,,42608.3,2409568.99,JOE BRADLEY
334,29685.84,91639.46,542400.9600000001,1047768.54,2547009.96,216196.52,1203441.9499999997,2051314.8599999999,2858484.1300000004,1151461.61,GLENN LIGON
335,,,,,,,,,1263602.31,700368.1799999999,NJIDEKA AKUNYILI CROSBY
336,5937.17,,4661189.55,,232725.68,3476977.8200000003,331807.11,0.0,,323327.08,JULIE MEHRETU
337,,,,,,,,,,32593.46,EDUARDO TERRAZAS
338,,,,,2336721.71,,,,,478732.68,BEATRIZ MILHAZES
339,326544.23,374780.38,9526.09,878562.8,246087.91999999998,,1819674.42,787411.51,478810.74,325934.56,ANTONY GORMLEY
340,533380.91,366289.72000000003,619928.6799999999,2078772.7700000003,625519.86,545566.99,157804.11,6376145.609999999,2937309.4899999998,3242788.09,YOSHITOMO NARA
341,,,,4079122.73,136406.2,0.0,1884469.95,1024713.61,1177054.21,1780906.42,MARK TANSEY
342,94252.54000000001,154917.16,332094.18000000005,348072.24999999994,713070.37,1946317.4200000002,1139456.36,2470368.79,825269.4500000001,833088.72,ROBERT LONGO
343,,,,,,,,,33287.73,1593168.12,JACK WHITTEN
344,233033.85,17875.06,36638.81,91635.35,0.0,82308.32,125541.33,441705.49,,385906.50999999995,LOUISE LAWLER
345,2931506.32,554424.7,710206.71,3599209.21,3464160.71,708674.64,2841958.8499999996,1137971.44,2814544.3200000003,963462.5299999999,CINDY SHERMAN
346,,55114.76,24181.620000000003,0.0,24358.25,59673.53,91793.67000000001,0.0,137811.21,681594.3500000001,PHILIP-LORCA DICORCIA
347,143679.46,,108450.88,108541.72,68203.1,981115.17,310748.56,424986.49,355512.98,190345.78,SHERRIE LEVINE
348,0.0,101440.95,,,401284.76999999996,21948.89,0.0,161796.89,,2885954.94,MARLENE DUMAS
349,216706.62,101291.98999999999,145089.69,,290071.96,216196.52,280780.63,142920.56999999998,199726.39,308334.08999999997,WANGECHI MUTU
350,,,,,,,,,,475864.45,LYNETTE YIADOM-BOAKYE
351,1159914.8,1967596.9599999997,2534379.83,2158616.27,2434850.6700000004,6660663.620000002,5354270.510000001,6064416.9399999995,6064492.2,7046183.62,YAYOI KUSAMA
352,,,,,,,,,,45630.84,SIMONE LEIGH
353,,,,,0.0,,,40449.22,,241191.57,YINKA SHONIBARE
354,593.72,,,,,,,21572.92,,104299.06,ULRICH RÜCKRIEM
355,0.0,5958.35,94381.58,2576018.86,,1580319.75,2302941.07,494019.82999999996,0.0,182523.35,DAVID HAMMONS
356,,8937.53,19052.18,139228.9,55676.0,216196.52,375004.12000000005,815456.3099999999,0.0,18252.34,NATE LOWMAN
357,14842.92,,,,68899.05,4801.32,3374.77,,,130373.82,JOSEPH BEUYS
358,68871.15,0.0,73277.62,,,,93143.56999999999,,,62579.43,EDWARD KIENHOLZ
359,,,,,,,,,,24771.03,FRANCIS ALŸS (IN COLLABORATION WITH ANGEL TOXQUI)
360,0.0,,,207422.65,256666.36,,212745.32,9438.15,592521.64,542355.0900000001,FRANZ WEST
361,56403.09,143000.46,261747.65999999997,102646.37,263486.67,73391.59,29292.98,40449.22,6657.55,95172.88999999998,CANDIDA HÖFER
362,380038.12,74479.41,338982.26999999996,175456.84,231055.4,171475.65999999997,159289.01,366065.46,36217.05,189042.04,THOMAS RUFF
363,7054617.66,4456251.879999999,37648283.61000001,88278228.39,35224256.349999994,2745668.39,1668214.8800000001,5350083.69,81198365.51,2315960.5799999996,GERHARD RICHTER
364,797955.36,67031.47,,1369557.79,2807601.49,,,1118825.47,304649.32,1280270.94,ALBERT OEHLEN
365,,303280.15,,973181.62,700404.0800000001,65160.75,583159.75,370784.53,768280.86,469345.76,TONY CRAGG
366,0.0,35005.32,40302.69,12075.98,22270.4,50070.89,,67415.37,511033.26999999996,796323.3,GÜNTHER FÖRG
367,55809.380000000005,29046.97,,,176492.92,643102.34,703031.48,498873.74,86548.11,2078680.24,PAT STEIR
368,,26812.59,,,,5144.82,,175279.96,723808.45,335060.72000000003,AMY SILLMAN
369,971736.26,,,466558.9,1022211.3600000001,898120.9500000001,134990.68,269661.48,532603.72,384602.77,AI WEIWEI
370,,,,,,,,,,516280.34,CARLOS CRUZ DIEZ
371,,,,,,,,,,52149.53,MERCEDES PARDO
372,606778.55,20854.23,252075.02,450504.94999999995,69595.0,189309.13,188986.96000000002,720805.13,39945.28,247710.26,PETER HALLEY
373,24202567.91,2361473.8600000003,3184352.31,2519901.09,5535307.91,4281678.83,1049957.5499999998,2259358.6899999995,1444687.57,3581890.4099999997,DAMIEN HIRST
374,,,,,,,251622.64,476761.49,,378084.08999999997,ALEX ISRAEL
375,,,,,0.0,,0.0,175279.96,0.0,0.0,OS GÊMEOS
376,,,32974.93,,,0.0,436694.86,242695.33,113178.29,770248.5400000002,CARROLL DUNHAM
377,,520164.18000000005,10258.87,1728285.2999999998,236066.24,75449.29,1133381.79,269661.47,869741.8799999999,262051.38,MIKE KELLEY
378,0.0,5748648.34,58622.1,42621.09,89638.36,89167.35,286450.23,,193068.85,195560.73,MARTIN KIPPENBERGER
379,,,,,27838.0,0.0,77619.64,10786.46,,13037.380000000001,ELAD LASSRY
380,,,,,,137180.53,198706.28999999998,417975.29,0.0,456308.38,ROB PRUITT
381,,,,,,,750818.1900000001,137527.34999999998,199726.39,91261.68,JEFF ELROD
382,,,,,,434039.20999999996,,475413.18,,325934.56,OSCAR MURILLO
383,,,,118770.78,136406.2,305912.58999999997,175487.89,350559.91000000003,93205.65,52149.53,THOMAS HOUSEAGO
384,,,,,,,,0.0,,31289.72,DANH VO
385,22264.38,635160.38,,309713.28,31317.75,803877.94,160908.9,536626.34,279084.35,457612.11999999994,UGO RONDINONE
386,305170.42,70010.64,29311.050000000003,936527.48,415064.58,3252413.2900000005,371899.32,202246.11,0.0,670121.44,WILLIAM KENTRIDGE
387,,,,,,,,,,61275.7,FERNANDO DE SZYSZLO
388,447662.45999999996,938440.52,1517139.89,639884.68,,1017330.84,853141.13,0.0,769079.76,955379.3600000001,MANOLO VALDÉS
389,109243.89,,,503639.24,203217.4,838173.0599999999,530513.3999999999,180673.19,89211.12,66490.65,FRANCIS ALŸS
390,460664.86,3726353.6999999997,3770573.34,5231881.23,2626654.47,743244.14,912537.02,823141.65,1363465.51,1146246.65,ANISH KAPOOR
391,491597.5,420659.7,0.0,18469.14,,113859.85,8099.44,67415.37,11983.58,192301.37,RONI HORN
392,679657.29,1520124.6900000002,7042493.0200000005,5850171.200000001,662961.9700000001,4474005.94,161988.82,2388122.03,1698340.0800000005,877806.94,ELLSWORTH KELLY
393,,,,,,,,33707.68,,97780.37,WOLFGANG LAIB
394,12616.48,,,,26446.1,,224084.53,0.0,,123855.13,GIUSEPPE PENONE
395,0.0,,55690.99,,0.0,,,,,667253.22,DORIS SALCEDO
396,,,,,,,,,,24771.03,BERLINDE DE BRUYCKERE
397,,0.0,222031.19,120475.62,97433.0,82308.32,161988.81999999998,35055.99,,136892.52,STEPHAN BALKENHOL
398,0.0,,,,,,,,,52149.53,HUANG YONG PING
399,95588.4,22343.82,,,,,,,,58668.22,ANA MENDIETA
400,,,,,,,,,,39112.15,AHMED MATER
401,600247.6699999999,1146982.87,701120.29,3303987.12,2431927.67,532260.47,5244658.07,,4826321.710000001,607542.02,SIGMAR POLKE
402,107611.17000000001,44687.64,537564.64,393818.88999999996,123879.1,226347.88,73569.92,29662.76,233014.13,112121.48999999999,OLAFUR ELIASSON
403,1268179.05,506757.88,133804.94,257431.4,70290.95,11660.35,195736.49,213032.57,260975.80999999997,835305.0800000001,THOMAS STRUTH
404,2356461.92,294193.64,782018.78,503639.25,1232527.45,532397.6499999999,284155.38,101123.04999999999,327950.73,484990.62,HIROSHI SUGIMOTO
405,831945.66,805271.3500000001,1042300.9199999999,1306194.4,729216.41,663267.8799999999,966128.3200000001,446289.73,310241.66,252925.21000000002,VIK MUNIZ
406,,116187.88,338835.72000000003,184691.39,114831.75,58301.729999999996,33747.67,8089.84,,59971.95,ELGER ESSER
407,,,,,,,,7415.69,,7822.43,KOTA EZAWA
408,,,,,,,,,,31289.72,LEANDRO ERLICH
409,,,,,,,,,,54757.01,ZHU JINSHI
410,,,,,,,,,,0.0,LEÓN FERRARI
411,,37239.7,24914.39,,76276.12,,114742.07999999999,,,97780.36,IVÁN NAVARRO
412,1746938.0299999998,414999.26,0.0,152867.65,590304.79,342402.62,22948.42,464357.07000000007,14646.6,642742.9400000001,JENNY HOLZER
413,,,,,,,,,,65186.91,PETER FISCHLI AND DAVID WEISS
414,163272.12,65541.88,156814.11000000002,367109.68000000005,100216.79999999999,41154.16,350975.78,0.0,73233.01,39112.15,MATTHEW BARNEY
415,,,,,297449.03,295075.33999999997,394172.8,53932.3,348855.43,87350.45999999999,ADAM MCEWEN
416,,,,,,,,,,84742.98,ANDY DENZLER
417,897996.6399999999,2015412.75,1269168.42,712056.39,352429.08,1025012.95,53996.27,2696.61,0.0,1149897.1199999999,CECILY BROWN
418,,,,,,137180.53,230159.11,,,71705.6,SUE WILLIAMS
419,,,,,,,,,,27639.25,KATHERINE BERNHARDT
420,,585110.22,43966.57,,526973.3400000001,359961.72000000003,1219775.83,818692.25,0.0,78224.29,DAN COLEN
421,,,,,34797.5,82308.32,,,39945.28,36504.67,AARON CURRY
422,,,,,,,,105167.98,63912.45,182523.34999999998,AARON GARBER-MAIKOVSKA
423,,,,,,,128241.15,276403.02,,36504.67,JONATHAN HOROWITZ
424,2743269.5999999996,6504733.49,7661175.39,20169011.520000003,98268.14,370661.79,478879.99000000005,1084039.1400000001,231948.91000000003,333756.99,JEFF KOONS
425,,,1269168.42,139228.9,0.0,,225704.42,269661.48,908089.33,49542.05,URS FISCHER
426,,,,,,16461.66,,0.0,,10429.91,OSCAR TUAZON
427,,,,,,,385533.4,168538.41999999998,,19556.07,DAVID OSTROWSKI
428,369737.13,47666.82,121054.62999999999,19889.84,191386.25,74077.49,143090.13,202650.61,53260.37,126462.61000000002,DONALD BAECHLER
429,454193.35,0.0,,71035.15,82957.24,0.0,,,,15644.86,EVAN PENNY
430,,,,,,,,,,65186.91,OSCAR MUÑOZ
431,,,,,,,,,,443271.0,LAURENCE JENKELL
432,,,,,,,,91684.91,,195560.73,THE-MERGER
433,109243.89,148065.06,51294.34,110104.48999999999,27838.0,,175487.88999999998,74156.91,226356.58000000002,127766.34,MAXIME MAUFRA
434,1177340.39,549806.98,313042.01,308576.70999999996,696506.76,321345.95,40497.21,283144.55,199726.39,166878.49,HENRI LEBASQUE
435,756395.19,746432.6100000001,473901.05000000005,296358.66000000003,300511.21,585074.97,459643.28,889073.89,885453.6900000001,707929.8500000001,GUSTAVE LOISEAU
436,1436200.92,2127131.8699999996,213970.66,157555.97,2607307.0700000003,735562.02,1766488.09,498873.73,486000.88999999996,1265929.8299999998,HENRI MARTIN
437,148874.49,452983.77,159452.1,478208.66000000003,194030.86,424848.12000000005,182237.43,152358.73,412767.87,921742.92,JEAN-BAPTISTE-ARMAND GUILLAUMIN
438,523658.20999999996,215692.37,90131.48000000001,1063538.34,938279.7899999999,18153374.419999998,160908.9,1229926.0,5169984.22,2093803.5899999999,FRANCIS PICABIA
439,6015538.48,7667208.08,,0.0,2261559.12,10852626.389999999,10427355.39,748580.26,1299553.06,4939603.4,ALFRED SISLEY
440,334856.27,346180.28,,1276927.94,1400808.1500000001,3448718.6199999996,2100455.04,996399.1599999999,3632357.3299999996,1853524.6300000001,HENRI LE SIDANER
441,1396421.88,1015899.1100000001,427941.32,906408.56,540057.2,4114318.58,522143.97000000003,465975.0399999999,2804158.5599999996,3189986.7,ARISTIDE MAILLOL
442,415601.76,37239.7,,0.0,48716.5,,,638828.04,,675336.3999999999,ÉMILE BERNARD
443,437717.7,402635.66000000003,523348.77999999997,849296.3199999998,575272.2699999999,1366043.76,1393508.8199999998,877748.1,468691.27,305074.75,LOUIS VALTAT
444,411000.45,148511.94,64484.31,100869.92,20878.5,,,,13315.09,88654.2,PIERRE-EUGÈNE MONTÉZIN
445,263610.26,157002.59,113580.31,349492.95999999996,158398.22,1428872.4300000002,913751.94,1177072.3299999998,476680.32999999996,727485.9400000001,JEAN-PIERRE CASSIGNEUL
446,2755439.6,2188204.98,23299059.64,6864695.28,1855541.88,21420740.36,6525179.7,2663311.5899999994,27156664.46,7854240.52,AUGUSTE RODIN
447,,,,,,,,,,19556.07,AUGUSTE RODIN & ALBERT-ERNEST CARRIER-BELLEUSE
448,,,,,,,,,,998663.48,ALBERT AUBLET
449,,160279.68,,248338.9,109681.72,2794641.84,1723831.03,,,503764.45,EVA GONZALÈS
450,1097337.0499999998,3178781.0900000003,1415137.44,1496568.65,5374543.45,9825144.2,5404487.0200000005,4152517.0900000003,5797391.43,4570123.970000001,PIERRE BONNARD
451,,,,111951.4,,5487.22,,0.0,,664906.49,MAX LIEBERMANN
452,14188940.61,6909305.63,2912345.8200000003,1817363.4,2627768.0099999993,3989621.4799999995,9284659.25,1702372.9,4104776.83,16873293.03,EDGAR DEGAS
453,1598508.8499999999,17907381.76,3817764.1100000003,5243104.769999999,6942101.220000002,18607922.669999994,12931702.57,5851519.19,10428380.71,12383583.629999999,PIERRE-AUGUSTE RENOIR
454,20780.09,5288782.680000001,2722996.44,13472385.41,115806.07999999999,14666931.14,181697.46000000002,2497065.2800000003,447919.72,10214006.75,PAUL GAUGUIN
455,13175466.059999999,409934.64999999997,1803801.95,876573.81,9751651.35,51586465.44,54671.229999999996,16179.69,7323.3,8855381.169999998,PAUL CÉZANNE
456,122305.66,,,39069.34,245252.78,2974348.3400000003,43871.97,114606.12,0.0,123855.13,HONORÉ DAUMIER
457,1164872.3399999999,23302967.900000006,3165300.17,1522141.2899999998,1580920.0200000003,15821648.839999998,4332256.030000001,1935899.74,1604468.69,1559662.0400000003,CAMILLE PISSARRO
458,,91609.67,,325056.87,69595.0,,136340.59,9168.49,0.0,266614.47,JACQUES VILLON
459,1134592.77,929056.12,283144.73,875011.01,1188682.5999999999,541314.38,1650801.0700000003,1678912.3599999999,18963887.84,1316775.6099999999,MAURICE DE VLAMINCK
460,2576255.9,482328.63,1679229.9899999998,1904950.3200000003,1702015.3199999998,5380769.280000001,2838449.11,1266060.6400000001,933388.0,1219777.47,RAOUL DUFY
461,802259.8100000002,1711387.81,679869.78,1096953.2800000003,963890.75,2162583.0900000003,190674.88,948129.74,644184.19,260747.64,GEORGES ROUAULT
462,1053402.02,1837853.8599999996,807812.4899999999,567712.95,1208030.01,1938909.67,1331143.1300000001,462469.42999999993,621814.83,754864.44,MAURICE UTRILLO
463,69189173.96000005,44282923.06999997,31287610.119999982,11979868.559999999,99672220.24000001,132683070.1799999,82800724.99999994,12586719.130000008,20436270.66999998,85156139.34000011,PABLO PICASSO
464,821555.6100000001,93099.26999999999,1162550.0500000003,838783.11,1128691.7,18054741.62,7589041.27,655277.3999999999,675740.97,11687687.770000001,GEORGES BRAQUE
465,,,,35517.58,,,,262919.94,86548.1,238584.09000000003,AMÉDÉE OZENFANT
466,13373619.040000003,3105493.349999999,41633341.11,2418747.0600000005,4084391.3400000012,8992664.68,31508985.51,4066360.2399999993,1165070.6099999999,2056255.9000000004,HENRI MATISSE
467,459536.8,691466.81,,302893.9,336839.8,68590.27,67495.34,0.0,731264.9,31289.72,HENRI LAURENS
468,432225.8300000001,763860.8,567755.02,440133.81,1099601.0,811285.6799999999,1065886.44,1143364.6700000002,452713.15,4055147.37,ALEXANDER ARCHIPENKO
469,53245679.120000005,10155267.14,6181993.32,1939401.8,6252414.77,25255485.039999995,14190490.690000001,6200595.99,8735499.809999999,12754210.300000003,FERNAND LÉGER
470,827641.2,,5677550.17,,109681.72,9792632.41,404162.1,,73233.01000000001,896450.3999999999,JUAN GRIS
471,,1043009.6100000001,24914.39,1549248.3099999998,1366567.42,4305273.88,2853973.05,280447.94,29293.2,365046.7,JACQUES LIPCHITZ
472,,,,,189855.16,4115.42,547252.23,,1800200.55,25422.89,JEAN HÉLION
473,,,,,,,,,,500896.22,WALTER DEXEL
474,,37239.7,63018.75000000001,17048.44,26446.1,137180.53999999998,0.0,464425.02,,78876.16,SONIA DELAUNAY
475,,160279.68,,107263.08,48716.5,,10799.25,339773.45999999996,43274.049999999996,119943.92,ALBERT GLEIZES
476,4452.88,81629.43,1691540.63,46883.2,2271859.17,485619.09,526733.6599999999,303369.17000000004,314236.18999999994,286822.4,ANDRÉ MASSON
477,,,25647.17,49724.61,11135.2,21948.89,43871.97,33033.53,32621.980000000003,28682.239999999998,ROBERT MARC
478,8094348.739999997,11408785.330000006,11735411.2,10058719.980000006,7363221.1400000015,28147319.83000001,10319295.900000002,9289433.370000001,11202786.530000001,62408775.539999984,MARC CHAGALL
479,923823.3300000001,14477605.05,8783715.879999999,1025961.3099999999,441649.87,4350680.64,1744079.6400000001,591097.96,2254245.23,7224900.049999999,WASSILY KANDINSKY
480,,,,,256666.36,,,29662.76,,71705.6,HANNAH HÖCH
481,,145979.64,,289255.15,335726.28,,215985.09,1070556.06,122498.85,818226.11,KURT SCHWITTERS
482,1893734.5,739431.55,513089.91,543845.14,422859.22,2075815.8399999999,2893795.27,500491.70999999996,126493.39,1149636.37,PAUL KLEE
483,40548704.849999994,29904375.67,5769733.409999999,1627629.07,2388222.02,57320748.93,40385567.93,1867136.0699999998,8499290.07,16726205.269999998,ALBERTO GIACOMETTI
484,133289.41999999998,,8793.31,459313.30999999994,375256.24,308656.2,463558.0,864265.03,291866.84,555392.48,MOÏSE KISLING
485,214925.48,65541.87,,414845.3,,48013.19,983812.1,473795.20999999996,186411.3,221635.5,BALTASAR LOBO
